date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2000-01-20,6.8890252113342285,7.094426155090332,10.969691276550293,17.976964950561523,19.92875862121582,12.58902645111084,,5.422060966491699,21.589815139770508,10.919679641723633
2000-01-21,6.9194722175598145,7.290188312530518,10.833330154418945,17.75175666809082,19.952016830444336,12.447293281555176,,5.59777307510376,21.547651290893555,10.694124221801758
2000-01-24,6.736806869506836,7.031781196594238,10.636361122131348,17.242612838745117,19.300901412963867,12.08879566192627,,5.522467136383057,20.90458869934082,10.295039176940918
2000-01-25,6.610678672790527,7.016120910644531,10.749991416931152,17.144697189331055,19.713655471801758,11.938732147216797,,5.393821716308594,21.05217933654785,10.358665466308594
2000-01-26,6.610678672790527,6.906495571136475,11.151514053344727,17.28177833557129,19.06836700439453,12.047121047973633,,5.368719577789307,20.957300186157227,10.43385124206543
2000-01-27,6.645469665527344,6.7655463218688965,11.272722244262695,17.379688262939453,18.882335662841797,12.272212982177734,,5.334201812744141,20.830795288085938,10.404928207397461
2000-01-28,6.532392978668213,6.6872382164001465,10.878783226013184,16.91949462890625,18.20796012878418,12.172172546386719,,5.305962085723877,20.40912628173828,9.994288444519043
2000-01-31,6.493252277374268,6.843846797943115,11.18181037902832,17.03699493408203,18.81256866455078,12.397268295288086,,5.550710678100586,20.31424903869629,10.069478034973145
2000-02-01,6.610678672790527,6.828186988830566,11.242412567138672,16.91949462890625,19.207883834838867,12.272212982177734,,5.509918689727783,20.577795028686523,10.43385124206543
2000-02-02,6.641122817993164,6.871253490447998,11.128780364990234,16.92928695678711,19.34741973876953,12.297229766845703,,5.481677532196045,21.083797454833984,10.364447593688965
2000-02-03,6.528049945831299,6.789034843444824,11.060600280761719,16.91949462890625,19.90550994873047,12.1304931640625,,5.472261905670166,21.273548126220703,10.404928207397461
2000-02-04,6.519350528717041,6.5932722091674805,10.946962356567383,16.9880313873291,20.138050079345703,12.122151374816895,,5.444024562835693,21.347347259521484,10.387579917907715
2000-02-07,6.393223762512207,6.667662143707275,10.833330154418945,16.694286346435547,20.370588302612305,12.105480194091797,,5.4283366203308105,20.999465942382812,10.167797088623047
2000-02-08,6.375825881958008,6.608932018280029,10.954541206359863,16.762834548950195,20.55662727355957,12.255544662475586,,5.440886497497559,21.231386184692383,10.399147987365723
2000-02-09,6.2497029304504395,6.389678955078125,10.6969633102417,16.586584091186523,20.30082893371582,12.147156715393066,,5.440886497497559,20.851882934570312,10.225630760192871
2000-02-10,6.197514057159424,6.522799015045166,10.401511192321777,16.302631378173828,20.783353805541992,11.738640785217285,,5.362442970275879,20.672664642333984,10.133092880249023
2000-02-11,6.045291900634766,6.444492816925049,10.424234390258789,15.95993709564209,20.2310733795166,11.51353931427002,,5.268311023712158,20.683216094970703,9.988502502441406
2000-02-14,6.145325660705566,6.546292781829834,10.515146255493164,16.214521408081055,20.24268913269043,11.571904182434082,,5.274584770202637,20.30369758605957,10.040557861328125
2000-02-15,6.410619735717773,6.820355415344238,10.530296325683594,16.49846649169922,20.30082893371582,11.830348014831543,,5.262033939361572,20.145572662353516,10.063689231872559
2000-02-16,6.262750148773193,6.851678371429443,10.310601234436035,16.459293365478516,20.196178436279297,11.663601875305176,,5.240070343017578,19.576311111450195,9.670397758483887
